channel_name,channel_id,channel_url,channel_description,channel_join_date,subscriber_count,video_id,video_url,title,description,published_at,tags,view_count,like_count,dislike_count,comment_count,duration_seconds
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,qpa5xR71wag,https://www.youtube.com/watch?v=qpa5xR71wag,Galaxy S23 Ultra: Vision Booster | Samsung,"There are some epic moments that you just can’t miss. Catch the details even in bright daylight with Samsung Galaxy S23 Ultra’s Vision Booster. Learn more: http://smsng.co/S23Ultra_Vision-Booster_yt

#GalaxyS23 #SharetheEpic #Samsung",2023-02-10T13:00:02Z,Samsung,5265661,3281.0,,112,15
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,LSdkb6FyeOA,https://www.youtube.com/watch?v=LSdkb6FyeOA,Galaxy S23 Ultra: S Pen | Samsung,"Lightning-fast notes? That’s epic. Convert handwritten notes to text and share seamlessly with Samsung Galaxy S23 Ultra’s embedded S Pen. Learn more: http://smsng.co/S23Ultra_SPen_yt

#GalaxyS23 #SharetheEpic #Samsung",2023-02-10T12:15:28Z,Samsung,5270985,2850.0,,196,15
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,FvZcyOPG2ro,https://www.youtube.com/watch?v=FvZcyOPG2ro,Galaxy S23 Ultra: High Resolution | Samsung,"The future looks bright. And super sharp. Share epic details with Samsung Galaxy S23 Ultra's 200MP High-resolution. Learn more: http://smsng.co/S23Ultra_High-Resolution_yt

#GalaxyS23 #SharetheEpic #Samsung",2023-02-10T12:15:05Z,Samsung,5146826,1858.0,,97,15
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,iLwsPnywFc0,https://www.youtube.com/watch?v=iLwsPnywFc0,Galaxy S23 Ultra Official Film: Epic Nightography | Samsung,"Get ready to hear 'Can you send me that?' when you capture the most epic shots - even at night - with the new Samsung Galaxy S23 Ultra’s Nightography. Learn more at http://smsng.co/S23Ultra_Nightography_yt 

#GalaxyS23 #SharetheEpic #Samsung",2023-02-01T19:18:18Z,"Samsung,Samsung Electronics,Galaxy,CES,Mobile,Galaxy S23,S23,S23 Ultra,Galaxy S23 Ultra,Samsung S23,Samsung S23 Ultra,Samsung Galaxy S,Galaxy S,Samsung S",23415105,11645.0,,894,40
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,CjVNTIuZwfI,https://www.youtube.com/watch?v=CjVNTIuZwfI,Galaxy S23 Ultra | Book3 Ultra: Ecosystem Film | Samsung,"Capture the epic, create the epic with your Galaxy devices. Don’t limit Galaxy S23 Ultra's performance to your phone. Connect with Galaxy Book3 Ultra, experience the wider Galaxy ecosystem, and raise your creativity to an epic level. Learn more: http://smsng.co/S23Ultra_Ecosystem-Film_yt | http://smsng.co/Book3Ultra_Ecosystem-Film_yt 

#GalaxyS23 #GalaxyBook3Ultra #SamsungUnpacked #SharetheEpic",2023-02-01T19:07:03Z,"Samsung,Samsung Electronics,Galaxy,CES,Mobile",15827564,4497.0,,161,37
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,N6aJaF_XKrY,https://www.youtube.com/watch?v=N6aJaF_XKrY,Invitation for Galaxy Unpacked February 2023,"Bring your epic moments into the spotlight. Join us at #SamsungUnpacked, on February 1, 2023. Learn more: http://samsung.com

#Samsung",2023-01-12T02:13:17Z,Samsung,5889335,9339.0,,263,13
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,Goj40lrG1-o,https://www.youtube.com/watch?v=Goj40lrG1-o,SSD 990 PRO: What's up with this amazing SSD? | Samsung,"Aaaattention! Are you a user who enjoys high-end content, heavy works, or gaming? 
Introducing this amazing #SamsungSSD 990 PRO Series (feat. VICTO).
 -First, PCIe 4.0 speed maximized! 00:04
 -Second, breakthrough power efficiency! 00:12
 -Third, smart heat management— that’s basic! 00:16
 -And playing AAA games? Obviously the best! 00:22
Discover more: http://smsng.co/990PRO

*This is an advertisement setting to help understand the product. Please note that the character and social media channel set forth in this video are not a real reviewer and channel.

#990PRO #990PROHeatsink #Samsung",2022-12-14T01:00:39Z,"Samsung,best ssd 2022,gaming,gaming ssd,internal ssd,internal ssds review,mac storage,nveme ssd,nvme gen4,nvme gen4 ssd,pc upgrade,pcie4.0,pcie4.0 ssd,ps5 ssd,review,samsung 980,samsung 980 pro heatsink,samsung 980pro,samsung ssd,seagate barracuda fast ssd,solid state drive,ssd,ssd for gaming,ssd for laptop,ssd for photographers,ssd test,the fastest ssd drive,upgrade storage,wd sn850,wdsn850x",6885491,1005.0,,67,31
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,2tkSE_mvIfI,https://www.youtube.com/watch?v=2tkSE_mvIfI,Galaxy Watch5 | Watch5 Pro: Durability | Samsung,"Introducing Galaxy Watch5 | Watch5 Pro. Crafted with premium Sapphire crystal display, the Galaxy Watch5 series will make your day more stronger. Learn more: http://smsng.co/GalaxyWatch5 | http://smsng.co/GalaxyWatch5Pro

#GalaxyWatch5 #Samsung",2022-09-07T23:00:57Z,Samsung,10560575,2601.0,,235,36
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,OV5zVTlE1S0,https://www.youtube.com/watch?v=OV5zVTlE1S0,Samsung Galaxy Unpacked 2022: Official Trailer,"Some things are greater than others. Find out how the Next Galaxy is greater than Phones Now. Get ready to unfold your world of greater experiences at Samsung Unpacked, August 10, 2022. Learn more: http://smsng.co/SamsungUnpacked

#SamsungUnpacked #Samsung",2022-07-26T23:01:01Z,"Samsung,Samsung Electronics,Galaxy,CES,Mobile",16247095,29662.0,,1394,46
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,JTnVJRqMzaE,https://www.youtube.com/watch?v=JTnVJRqMzaE,Semiconductor: Powering the Gaming Experience - Racing | Samsung,"You’re in the driver’s seat, weaving past rivals at hypersonic speed. And behind every thrilling burst of power are the game-changing innovations of Samsung Semiconductor technology. Discover how we keep you in the lead: http://smsng.co/semiconductor

#Racing #PowerUpGaming #SamsungSemiconductor #Samsung",2022-05-31T02:00:17Z,Samsung,9119800,1214.0,,117,12
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,7AS2XQ_VbA4,https://www.youtube.com/watch?v=7AS2XQ_VbA4,ISOCELL Image Sensor: More pixels. More detail. | Samsung,"How big can a photo of a cat get? Check out this tremendous printing challenge with the 200MP ISOCELL image sensor.

Learn more about how ISOCELL can capture ultra-high resolution images on your smartphone.
http://smsng.co/200MP
 
#MobileImageSensor #SamsungISOCELL #Samsung
 
* The depicted mobile device and user interface are fictitious creations. No simulation of any real products is intended.",2022-05-26T02:03:29Z,"200 Million Pixels,200MP,High Resolution,ISOCELL,ISOCELL Image Sensor,Image Sensor,Ultra-high Resolution",6799941,5429.0,,448,82
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,_yiPlFGY4B0,https://www.youtube.com/watch?v=_yiPlFGY4B0,One UI 4: Keep your ideas flowing with Galaxy | Samsung,"There is no big or small idea. It’s just the matter of how you develop it. Your creativity starting from Galaxy smartphone, completed on Galaxy Book. Keep your ideas flowing with Galaxy.
Learn more: http://smsng.co/OneUI4-Ecosystem_yt
 
#OneUI4 #SDC21 #SamsungUnpacked #Samsung",2021-10-20T14:51:47Z,"One UI 4,One UI,Your Galaxy your way,SamsungUnpacked,SDC21,Galaxy Book,Galaxy Book Pro,Galaxy Tab S7,Galaxy S21,Galaxy Buds2,Galaxy Watch4,Samsung Galaxy,Samsung,foldable phone",13160684,8810.0,,492,78
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,SpGI3Tr1uCE,https://www.youtube.com/watch?v=SpGI3Tr1uCE,Smart Monitor: Find Your Perfect Fit | Samsung,"Find the Samsung Smart Monitor that matches your mood.

Whether you’re seeking endless device compatibility, classing up your interior with a bright pop of white, or searching for a bigger screen to do, see and enjoy more, there’s a monitor ready to elevate every interaction, customized to your unique style.

#Samsung #SmartMonitor",2021-07-18T01:00:38Z,"Samsung,SmartMonitor",8555691,1328.0,,40,61
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,NlVCWD7o5Yo,https://www.youtube.com/watch?v=NlVCWD7o5Yo,Sound Tower: Home party as awesome as it sounds | Samsung,"Watch out, there’s a new kid in town. Get your adrenaline pumping with our Sound Tower. An ultra-powerful, all-in-one audio system that fuses immersive sounds with DJ and LED light effects. You’re guaranteed hours of non-stop fun.

#SoundTower #Samsung",2021-07-16T00:00:52Z,"Bi-directional Sound,Dynamic Bass,Home Party,Home Speaker,Home Theater,Karaoke Mode,LED Lights,Party Speaker,Samsung,Samsung Audio Lab,Samsung Electronics,Samsung Home Theater,Samsung Sound Tower,Samsung Soundbar,Sound Tower,Soundbar",7043995,2084.0,,76,62
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,6P84y7T8MIo,https://www.youtube.com/watch?v=6P84y7T8MIo,UHD: Experience the world in 4K | Samsung,"Open your eyes to the clarity and dynamic color tones of 4K resolution with our UHD TV. Capturing 4x more pixels than a regular TV, you’re in for a true-to-life treat on the big screen. Experience the world in 4K, today. #UHD #SamsungTV",2021-06-26T12:00:08Z,"4K TV,4K UHD Resolution,HDR,OTS Lite,Object Tracking Sound Lite,Q-Symphony,Samsung,Samsung Electronics,Samsung TV,air slim,crystal processor 4K,dynamic crystal color",16389076,4187.0,,125,72
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,Ul6VOegwPQU,https://www.youtube.com/watch?v=Ul6VOegwPQU,"Neo QLED 8K: Greatness never ends, but evolves | Samsung","The powerful evolution that comes with Quantum Matrix Technology Pro redefines everything you see, pushing design to perfection with captivating sound all around.

Greatness never ends, but evolves.

#NeoQLED8K #8K #SamsungTV #NeoQLED #Samsung",2021-04-02T00:00:30Z,"samsung,neoqled,qled,neo,quantum,miniled,LED,LCD,OLED,8K,OLEDvsQLED,new TV,new TV 2021,new product,samsungtv,flagship,MiniLED,QuantumMatrix,MicroLED,Slim,Infinity,neolight",3838772,14646.0,,507,38
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,fU6NI6UFgWA,https://www.youtube.com/watch?v=fU6NI6UFgWA,SSD 870 EVO: The definitive SSD for every need l Samsung,"The 870 EVO inherits the legacy of Samsung's pioneering SSD technlogy, boasting upgraded performance, reliability, and compatibility to suit the needs of anyone from content creators and IT professionals, to everday users.
#870EVO #SSD #SolidStateDrive #SATA",2021-01-19T15:00:59Z,"삼성,삼성 SSD,Samsung,Samsung SSD,Samsung Memory,SSD,Solid State Drive,SATA,SATA SSD,870 EVO,870,EVO,870 QVO,QVO,SSD 870,Samsung Ad,Samsung Commercial",18787506,8792.0,,403,35
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,NlMeE7QX5Tc,https://www.youtube.com/watch?v=NlMeE7QX5Tc,Exynos 2100 Mobile Processor: Mobile redefined | Samsung,"#Exynos_is_back

Heightening performance, power efficiency, camera fuctions and AI capabilities, the #Exynos2100 5G #MobileProcessor unlocks next-level mobile experiences. 

Learn more: http://smsng.co/Exynos2100",2021-01-12T14:17:18Z,"Samsung,Exynos,Exynos 2100,2100,Mobile,Processor,Smartphone,Mobile Processor,New product,Exynos On,2021,5G,AI,CPU,GPU,NPU,Computing,Gaming,Camera,Video,Display,Security,엑시노스,삼성,엑시노스 2100,신제품,मोबाइल,स्मार्टफोन,प्रोसेसर",5143186,10689.0,,787,68
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,g7SeNHL0M6E,https://www.youtube.com/watch?v=g7SeNHL0M6E,[Exynos On 2021] Invitation: Exynos is back l Samsung,"#Exynos_is_back.
The first virtual Exynos event. 
Stay tuned for the #ExynosOn 2021.
January 12th, 2021. 11 p.m KST, 9 a.m EST 

http://smsng.co/ExynosOn

#Samsung",2021-01-07T12:00:46Z,"Samsung,Exynos,Processor,Mobile,Smartphone,Mobile Processor,5G,AI,Flagship,Exynos On,Exynos Event,New processor,New smartphone,Samsung Event,CPU,GPU,NPU,프로세서,엑시노스,모바일,스마트폰,प्रोसेसर,स्मार्टफोन,मोबाइल,Exynos is back,camera",4120525,14593.0,,1363,26
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,WHwxxxHjnQg,https://www.youtube.com/watch?v=WHwxxxHjnQg,Generation17: Accelerating Progress for the Global Goals | Samsung,"Generation17, an initiative in partnership with the United Nations Development Programme (UNDP), aims to harness technology to elevate the voices of young leaders, who are working to achieve the Global Goals. Established by the United Nations in 2015, the Global Goals - or the Sustainable Development Goals - provide a framework to address pressing global challenges, including poverty, inequality, climate change and peace and justice, and build a better future for all by 2030.

To get involved, visit us and download the Samsung Global Goals app here: http://generation17.undp.org

Learn more: http://smsng.co/generation17

#Generation17 #GlobalGoals #Gen17",2020-10-21T01:16:49Z,"Generation17,Sustainable Development Goals,Global Goals,Samsung Mobile,UNDP,Sustainability,End poverty,Protect the planet,Climate change,Peace and justice,Inequality,Education,Innovation",3730332,1938.0,,90,31
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,Lo0iLL9dvL8,https://www.youtube.com/watch?v=Lo0iLL9dvL8,Heart Attack Trailer: Filmed #withGalaxy | Samsung,"Can fate be changed by reversing time?

An original short feature written and directed by Lee Chung Hyun, the director behind ‘Bargain’ and 'The Call’ currently streaming on Netflix, and produced by Yong Film, the studio that brought you ‘The Handmaiden’ and ‘Believer’, starring Lee Sung Kyung.

Filmed #withGalaxy S20 Series.

Watch Now: https://youtu.be/6CQ6mpiy6Lk

시간을 돌려 운명을 바꿀 수 있을까? 

'몸값' '콜' #이충현 감독 x '아가씨' '독전' 용필름 x 이성경 주연. 

사랑하는 사람의 멈춘 심장을 다시 뛰게 하기 위해 100번의 시간을 돌리는 여자의 이야기. 

Watch Now: https://youtu.be/6CQ6mpiy6Lk

#GalaxyS20 #HeartAttack 
#LeeChungHyun #LeeSungKyung",2020-10-19T12:52:02Z,"Samsung,SamsungGalaxy,GalaxyS20,withGalaxy,Heartattack,삼성전자,Galaxy,LeeChungHyun,LeeSungKyung,이성경,이충현,하트어택,용필름,YongFilm,The Call,Call,Netflix Call",22227769,3541.0,,186,46
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,LpYQvroBOlc,https://www.youtube.com/watch?v=LpYQvroBOlc,SD Card PRO Plus and EVO Plus: The SD card made for pros | Samsung,"Samsung SD card, born for professionals. Extreme performance, a variety of capacities, and robust reliability make this a refreshing choice for photographers. Use it across your work devices, and continue relying on the surest name in flash memory.
#PROPlus #EVOPlus #SDCard #MemoryCard",2020-10-13T14:01:44Z,"삼성,삼성 SD card,Samsung,Samsung SD card,Samsung Memory,SD card,microSD card,Flash card,SD Card EVO Plus,SD Card PRO Plus,PRO Plus,EVO Plus,Samsung Ad,Samsung Commercial",5982746,1887.0,,150,37
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,8-r-VUla6Rg,https://www.youtube.com/watch?v=8-r-VUla6Rg,NVMe SSD 980 PRO: Unstoppable speed | Samsung,"Experience unstoppable speed. The new Samsung NVMe SSD 980 PRO is our first consumer PCIe 4.0 SSD. With up to 7,000 MB/s sequential read speed, the specs speak for themselves.
The 980 PRO is for those who want to improve PC performance, to enhance gaming experiences and to expand storage space.",2020-09-22T14:00:20Z,"삼성,삼성 SSD,Samsung,Samsung SSD,Samsung NVMe SSD,NVMe SSD,PCIe 4.0,PCIe gen 4,PCIe 4.0 NVMe,PCIe 4.0 SSD,7000 MB/s,980 PRO,970 PRO,970 EVO Plus,Samsung 980 PRO",29335715,5536.0,,280,31
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,Pii224aV-jY,https://www.youtube.com/watch?v=Pii224aV-jY,Galaxy x BTS: The Strange Tailor Shop 👔 | Samsung,"What does it take to master the dance between work and play? Feat. #Jin & #JungKook #GalaxyNote20 #GalaxyxBTS 👔 #XboxGamePass 🎮

Learn more: http://smsng.co/GalaxyNote20",2020-09-13T11:11:41Z,"Samsung,SamsungGalaxy,Galaxy,GalaxyNote20,BTSxGalaxy,BTS,RM,Jin,SUGA,j-hope,Jimin,JungKook",11535095,1149471.0,,30272,97
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,NFaJBzdOjhU,https://www.youtube.com/watch?v=NFaJBzdOjhU,Galaxy Unpacked August 2020: Witness a new power | Samsung,"An anamorphic illusion in the heart of Seoul heralds the arrival of a new form of power. Unpacked on August 5, 2020.
Visit http://www.samsung.com to watch the #SamsungEvent",2020-07-23T13:00:13Z,"Samsung,Samsung Unpacked,Galaxy Unpacked,SamsungEvent,Samsung Event,Unpacked",10960165,11622.0,,884,32
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,JyhQC6E-MOU,https://www.youtube.com/watch?v=JyhQC6E-MOU,#SpreadTheLove💜 with Millie Bobby Brown | Samsung,"Together with #TeamGalaxy member Millie Bobby Brown, let’s spread positivity and make social media a happier place.

Learn more: http://smsng.co/SpreadTheLove_yt",2019-10-30T12:00:08Z,"Samsung,samsung galaxy,galaxy,Team Galaxy,galaxy note 10,note10,millie bobby brown",5087030,5960.0,,353,45
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,xotUtFn1qnQ,https://www.youtube.com/watch?v=xotUtFn1qnQ,"Notebook Odyssey: Powered to Win, Built to Last | Samsung","Full-throttle action with minimal overheating. The newest edition of the #NotebookOdyssey is now loaded with an advanced, efficient Jet Blade Cooling System that precisely controls heat with thermal-efficient fan blades. #SamsungNotebook

For more info, visit our other pages:
Facebook: http://smsng.co/SamsungGlobal
Instagram: http://smsng.co/SamsungNotebook",2019-04-08T00:02:39Z,"Samsung,Notebook Odyssey,samsung notebook,Samsungnotebook,samsung laptop,samsung computer,ssamsung,samssung,삼성노트북,Samsung Odyssey,Odyssey laptop,cooling system,Jet Blade,Dual Cooling,gaming laptop,gaming pc,gaming notebook,gamer laptop,Dolby Atmos,Black Equalizer,NVIDIA GSync,Skinny Bezel,GeForce RTX,notebook,laptop,computer,best gaming laptop,삼성 오디세이,노트북 추천",7837979,4404.0,,262,57
